page,name,link,thumbnail,rating,date,snippet,images,local_guide
36,Tiara lestari,https://www.google.com/maps/contrib/114487692902658314172?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVobhodiMNkT-t1EaylFlZoil2CZIDLX0VGge0OnrPWAnkJjVKW=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Bismillah.
•
Harap di perhatikan,Kenapa air di peruamahan sedati permai kecil banget ngalirnya..di jam² tertentu baru nyala.
Kan kita pakai bukan di jam² tertentu melainkan kebutuhan setiap waktu.
Tagihan juga selalu kita bayar sesuai waktu.
Mohon di perhatikan..trimaksih.
Assallamuallaikum warohmatullahi wabarokatu.",,
36,Utomo Rezzeck,https://www.google.com/maps/contrib/117890560969137352499?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUcZeuBKCkKwBkrwQoemza88kOmQu25vq8iwZQKPwfVd3dh6es=s120-c-rp-mo-br100,1.0,4 tahun lalu,Tagihan periode juni kena 75rb sekarang mau bayar tagihan periode juli kena 155rb naik 2 kali lipat g wajar padahal pemakaian sama. Mohon penjelasannnya. Kalau bisa detail tagihannya harus ada habis pemakaian air berapa kubik. Terimah kasih...,,True
36,Mochammad Riansyah,https://www.google.com/maps/contrib/106049956909998014586?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXWUKZRLZhaH0jI0hjF8izOjc9ELMhfykFdogyLQ_QB6aEGuutb=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Tidak ada penghuninya, meteran juga dimatikan kok bisa tagihan sampai berkali kali lipat...tolong dong pelayanannya diperbaiki, ujung2nya tagihan hanya bisa dipotong sedikit dengan pengajuan keringanan, seolah olah kita yang salah pdhal pencatatannya ndak bener, harusnya sesuai standar pemakaian. Jadinya kl bgini tetap pelanggan yang rugi...",,True
37,Sri Kinanti,https://www.google.com/maps/contrib/109210004583781145369?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVW6Hj9273Ckq3pU2YFuHyfFoxXafBb-REK7rZKBc7cVUJjF-6rsg=s120-c-rp-mo-br100,1.0,2 tahun lalu,Bagaimana solusinya ya....PDAM 5 BLN terakhir habisnya gak wajar awal ganti meteran habisnya sekitar 200 an  dan berlanjut berikutnya habis 300....dah...masih  kami anggap wajarlah mungkin pemakaian kami orang 4 berlebih..tapi 4 BLN ini habis sekitar 400 bahkan 500 lebih  lah masak hbsnya sama dengan musolah sebelah rumah... Mengadu ke kntor pdamnya kok responnya krng ya...hrs  mengadu ke siapa ya masak kita makan air segitu...kebut kami bukan air saja tolong dong pimpinan PDAM ke luhan keluhan kami ditindak lanjut i jangan sampai rakyat melilit hanya gara gara bayar pdam saja.jauh banget dengan PDAM srby,,
37,Lidya Indah Pratiwi,https://www.google.com/maps/contrib/109424966534482289508?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUMKJWi-tY4gPTl-szGp635fnZhuXx59URaBT3Zol-NUtdvZe0=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Pembayaran PDAM sidoarjo terakhir tgl 15 ya bapak/ibu. Saya barusan bayar tgl 16 kok tagihannya nambah, ternyata ada denda 7500. Saya bayar untuk rumah saya dan ortu. Lumayan denda 15.000",,True
37,Yhogi Airlangga,https://www.google.com/maps/contrib/104603937063002596935?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIVchHtXA4du4VgwR6JiGzfRFkzQ0KAHLa2Kv51jr53vIFTTg=s120-c-rp-mo-br100,1.0,setahun lalu,"Saya sampaikan apa adanya : debit air kecil, kualitas air bau dan keruh bahkan sampai coklat kehitaman, biaya lebih mahal dari kota Surabaya.",,True
37,Feri Mafari,https://www.google.com/maps/contrib/107243640867406559078?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVR8oLKWrj1lGaXigeUDUukiPQWYp1kIPuhTCzVBLDDtiefS4x2_g=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"Kebacut, kebangeten.. Udh 5 harian air di ketajen warna e coklat.. Dikomplain tetep g ada tanggapan.. Ya wes terpaksa ngulas ndek kene.",,True
37,Noviani Yulianto,https://www.google.com/maps/contrib/104990015889065850736?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLKKhVOQVTrGn8wCRz3kAC4SAbd54vVfzY8rCIUgL5hsKMRjA=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Tagihan PDAM berdasarkan apa sih? Ngawur atau suka-suka yang nyatat?
Meteran tanggal 12 Desember 2021 : 1900... kok tagihan November udah 1906? Kapan nyatatnya, dapat darimana angka 1906?

Biyuh gini kah cara pemerintah buat dapatin duit rakyat????",,
37,sutrisno sutrisno,https://www.google.com/maps/contrib/100048306592459999734?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJRjvS_lZ0B9jHx12-DeFTQ_pED8-qfzEqwMKAUjLJPv7xicA=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Mohon maaf dari awal pemakaian sampek sekarang udah 3 bulan pemakaian, untuk air di area perumahan mentari bumi sejahtera kalau pagi, siang ataupun sore sangat kecil sekali airnya. sangat mengecewakan. mohon di tingkatkan untuk pelayanannya. terimakasih",,
37,weni widayati,https://www.google.com/maps/contrib/115474278578556934744?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWQP5-nKrKfgx2SldlHlrArfD0GyXE4Z54Jx1rZeTqQh_tGacl0=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,"TAGIHAN nya diluar nalar , air digunakan dikit,tagihan banyak
udah berusaha ngirit sebulan tidak cuci dirumah , masih aja membengkak tagihan ...
debit air sering Off, gak jelas pelayanan nya
ini udah rating dibawah 2, manajemennya gak ada perubahan lebih baik kah?",,True
37,Diva Rahma,https://www.google.com/maps/contrib/104249999233172989600?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLvuI1QguJJPGNxG3ntismiscHAVgRqSGPW6FoTKci1DYysgA=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Ngga ngerti lagi sama PDAM, ini air nya ngga disaring ap gimana yaa, airnya hitam banget kayak kopi. Mohon dong pak buk di tingkatkan pelayanannya .. masa sudah bayar tapi ngga ada hasilnya.",,True
37,Roy Rahadi Prasetiyo,https://www.google.com/maps/contrib/117003859498641720338?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWLSi2WT3rOaJOMaiIUQKgA6HuxLQWkYZz4E5yFYd19vrYuXCug=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"dari akhir desember menempati rumah baru di safira juanda resort dan menagajukan pemasangan PDAM.sampai dengan hari ini tgl 4 april 2023,pemasangan belum ada tanda2 akan dipasang....",,True
37,Joseph Han,https://www.google.com/maps/contrib/112463997237439352816?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVE8j1W03FW_r4PQtstm8zV4_9b4hHB1yA_YK9yYF9YuM_EaaCY=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Staff pelayanan pemasangan dan pengaduan  ketus, tdk care dan samgat2 buruk sekali. Ganti saja staff yg sdh dilatih bagaimana memperlakukan costumer. Kesan arogan dan ogah2an.",,True
38,Tri Wahyuni,https://www.google.com/maps/contrib/103171196925909964513?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJqxi7e_Rj4ne2KEu5Z0qF5Zcx55HqGEXJ3hPMyIkDHpcABUw=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Gilaaaa !!!! Rumah kosong gapernah ditempati , bayar gapernah telat . Tagihan biasa paling bnyak 50rb . Ini tagihan bulan agustus kena 475rb . Ga jelas bangett PDAM Sidoarjo .",,
38,Mutiah Mutiah,https://www.google.com/maps/contrib/104063324227490139781?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVk6Zu6cO2Xr5JPujPcJuGK1Fgk4OQUPTQ5UPBfF4zz2a8KylcD=s120-c-rp-mo-ba2-br100,2.0,setahun lalu,"Air kotorr jangan dialirkan ke pelanggan.
Kami bayar air bersih bukan air kotor, tingkatkan kualitas pelayanan anda.",['https://lh3.googleusercontent.com/geougc-cs/AB3l90CC0nuSE1JxVRW7aaHQCPSIgeQHntpfwVfUjusChV8gpNtTEFny6_Z9-YyfJllxqe9GXOSOiTSpocDNV6WgJThZO1J3w4wLnaZBOef-vBq7_jUEBeHN9RPC67ecLt5QhYdUKGBW'],True
38,Rizaldy Septadi,https://www.google.com/maps/contrib/111008539941807164071?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLf-_XL0e1K61-pumRYHJRNAbAI_gDnyVr2-EY5wGcQQVtHKA=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Woy kalo ada laporan itu ditanggepin. Gunanya apa kalian punya sosmed. Ini konsumen pada bayar.

Tagihan naik terus se enak udelnya, kualitas air juga ga bagus bagus amat, sering mati.",,True
38,Imanuel Sugiarto,https://www.google.com/maps/contrib/113288450605026522124?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUzQYu3doxRTwZs2NVSk70wkPtdS9bWCdB7wHe0Vv3yc2UcHtm7=s120-c-rp-mo-ba2-br100,1.0,4 tahun lalu,"Pdam sidoarjo ini ngawur sekali! Sudah air sering keruh! Ga pernah ada orang cek meter pdam tapi tagihan bulan juli membengkak gak masuk akal, biasanya cuman 80k - 90k setiap bulan, ini kok ajaib muncul tagihan sampai 300k lebih! Diawur atau gimana itu????? Tolong respon!!!",,True
38,iwan sidoarjp,https://www.google.com/maps/contrib/112855989854576165669?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJU6ZnaJ5w1zA9IeyhafMPnRwRLRGFe1EcquveMdchGA_SDlw=s120-c-rp-mo-br100,1.0,setahun lalu,TOLONG DI TINDAK LANJUTI AIR PDAM PERUMAHAN SURYA GARDEN 3 SIDODADI....SEJAK SEHARI SEMALAM SAMPAI SEKARANG PUKUL 20.14 AIR TIDAK MENGALIR....APAKAH KARENA HARI RAYA IDUL ADHA JADI TIDAK ADA PETUGAS YANG MEMPERBAIKI... MINTA TOLONG DG SANGAT... PELAYANAN DI NOMER SATUKAN.... TERIMAKASIH,,True
38,Anjar Budi Setiawati,https://www.google.com/maps/contrib/107380366106308127258?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVKJKlxPFIHk_VXzMBbRjTNEfFsH4HO21xujPeZWe8l4P8Sn8y0=s120-c-rp-mo-br100,2.0,3 tahun lalu,"Waaah... Ga kaget ternyata memang rating rendah sesuai dengan penilaian pelanggan..
Saya sebelumnya, tidak pernah protes dengan biaya tagihan sekitar 230-300rb. Padahal tetangga kanan kiri saya malah maksimal 100rb.. atas dasar apa perbedaan ini?? Rumah saya juga bukan perusahaan/industri..
Terakhir malah naik sampai 780rb.. hadeeew....  Ketika saya tanyakan teman2 ternyata banyak yg mengeluh juga, bahkan ada yg  sampai 1,4 jt looh... ga pernah dicek juga..Mhn lebih diperhatikan untuk pelayanannya..",,True
38,Faricha Casual,https://www.google.com/maps/contrib/113594061568157351002?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKSPfuhAKV0_agHuCT8zpbQEJ5iOgbAiR3kCl6uIXakYLWI0w=s120-c-rp-mo-br100,1.0,2 tahun lalu,Kran air tidak bisa di matikan. Untuk pengaduan aja susah. Tidak tertangani dengan baik. Padahal rumah gak di tempati bayar nya mahal. Customer servisnya gak baik. Waktunya Sidoarjo berubah laaah.,,
38,septian dwi saputra,https://www.google.com/maps/contrib/110221129555778222287?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUTl6LO4_CUKUvJtBtIirKRBrRyltEJF4EztiV-8c6LSsuGxUg=s120-c-rp-mo-ba2-br100,1.0,4 tahun lalu,"Minta perbaiki kran bocor hari Jumat pagi. Jumat malam kran lepas malahan. Di hubungi tidak ada respon. Malah sudah ke kantor katanya nanti akan segera dikunjungi. Sekarang hari Senin masih belom ada perbaikan.

Nanti apabila saya minta pertanggung jawaban karena kerusakan bukan dari pihak saya, air mengalir terus air keluar meteran jalan terus.

Mohon respon nya",,True
38,arya dhutaa,https://www.google.com/maps/contrib/107151158844180450045?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGU-hT-zw0_lOPIIdKfVDc77PI5lVS5GnGoJ_UkWWpfO3SnXmd=s120-c-rp-mo-br100,1.0,sebulan lalu,pelayanan buruk lambat dan ga ramah,,True
38,widi putri,https://www.google.com/maps/contrib/111432740982141922346?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXgwmkOzhKg4yEcd_ol_bwrBo8rzdk-a8jkPysj6zCrhjxHC0qf=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Payah banget, pdam sidoarjo banyak permainannya. Pegawainya gaji buta. Di suruh cari solusi gg tau caranya, malah di lempar ke direktur.

Rumah kosong bertahun"". Ujung""nya di tagih 4jta. Padahl tiap bulan kita bayar.

Anehh",,True
39,putri adinianto,https://www.google.com/maps/contrib/100779483767726192913?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVjEnMpwvt945HJDthouZc8gYgkny08RjzJFjA-uNpPz2b9EBDy=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Air keluar kotor, mosok sebulan bisa naik 2 kali lipat yg bener aja...
Saya fikir hanya saya yg mengalami...
Ternyata banyak juga...

Uda bayar mahal tolong lah air nya yg bener juga...",,True
39,Novie Agustin,https://www.google.com/maps/contrib/105628709076536863663?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLWF2wZb2_X45MnfkoW_DLQNTkx33SEZD9MuZVihI228q_uGRM=s120-c-rp-mo-ba2-br100,1.0,2 tahun lalu,"masa tagihan naik terus, kita pake air jarang2,rumah cuma di pake malem aja, g pernah nyuci mobil, tagihan 300 rb lebih sebulan.. parahh ini pdam sidoarjo",,True
39,Eshas Hussein,https://www.google.com/maps/contrib/102947494375014859698?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW22xxbmWnkUlw6zNB0vsi6UY6jUUFQf5avNdTaBbGkRQcDDIDy=s120-c-rp-mo-ba3-br100,1.0,4 tahun lalu,Airnya menjijikan. Mending air hujan dari pada air PDAM yang menggunakan filterisasi canggih tp tak sesuai ekspektasi permintaan konsumen. Ya begitulah permainan marketing di negara ini. Hanya bisa merugikan rakyatnya sendiri.,,True
39,mizan amal,https://www.google.com/maps/contrib/117638028815510898924?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhiRA8FkQejttpxpvt6UsUWv7Qp1kbuSs2k_ZelPAPtfyH2KVy=s120-c-rp-mo-br100,1.0,setahun lalu,Sama PDAM Sidoarjo satu bulan 1jt di panti asuhan kita... Ini mah tagihan horor setiap bulannya,,True
39,Edi Santoso,https://www.google.com/maps/contrib/108641705745258233223?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWYqLSDSLkSckRZwKhv9HMQ98NprZsHS6rWL2ET9cpYqKTTyYWp=s120-c-rp-mo-ba2-br100,1.0,4 tahun lalu,"tagihan awalnya cuma 100rb, kenapa naik jadi 300rb, gak ada yang ngecek, petugasnya gak ada yang datang ke rumah, kenapa kok bisa habis sebanyak itu, apa emang niat cari untung atau gimana, air juga keruh",,True
39,curly hair,https://www.google.com/maps/contrib/101195605451065739748?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV_PH5KzyTeNAmeWAR2CeCexkZq9PUImFSB-5i99019BV6gxljS=s120-c-rp-mo-br100,1.0,5 tahun lalu,Kaget aja lihat tagihan air yg awalnya cuman 65rb jg 250rb padahal pemakaian juga sama seperti bulan2 sebelumnya. Apa hanya saya saja yg mengalami ini? Tolong segera di bantu dan berikan alasan jelas. Sedikit bingung dgn alasannya yg g bisa d terima. Kalau memang ada kenaikan masa sampe 250rb. Yg bener aja. Cari layanan keluhan di webnya pun juga nihil. Web hanya di jadikan pajangan. Sungguh menyedihkan.,,
39,maya antabilla,https://www.google.com/maps/contrib/109132839929931170682?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJedvvPONP2_v2bxK8D5g4oMUik2UQ3I5R3xwUyaPp1xz-VGA=s120-c-rp-mo-br100,1.0,2 tahun lalu,"selamat pagi min : ini air PDAM saya kok tambah mahal ya min setelah saya lihat ternyata meteran sama debit air yang keluar tidak sepadan min, masak air keluarnya kecil tapi meteran putaran nya kayak anginputin beliung min, saya komplain ke PDAM belum ada tanggapan, mohon bantuan nya min terimakasih",,
39,Nurul Hidayati,https://www.google.com/maps/contrib/103528576085601119788?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV8QjgqK6DnOy4NAXqhd2-ZA3ykhSn975UaZA5LwWJw0pkLym30=s120-c-rp-mo-ba5-br100,1.0,5 tahun lalu,"Mau bnyak keluh disni gak ditanggapin. Nyari webnya udah lama bngt gak di update😒. Hmmm baru pindah kontrakan 1 bln syok dg tagihan PDAM. Udah Googling untuk melihat cara cek riwayat tagihan trdahulu gak nemu2. Musim pandemi, buruh bnyak yg di PHK tp tagihan bginian makin menyiksa. Blm lagi PLN yg mengikuti tagihan 3bln trakhir. Pdhal pnggunaan yg sy lakukan lbh kecil timbang penghuni sblmnya. Sedih. .😣

Sosialisasi mengenai Carter mandiri gak disosialisasi dg baik. Jadinya dah kadung bayar, email baru diblz ma PLN 😥",,True
39,Komang Tilem,https://www.google.com/maps/contrib/110341399411519003115?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWtlCJRl7h4FPON3kwESaTT3ilV_y3ybEkLQZn-6T8C9qKt5EA7JA=s120-c-rp-mo-ba4-br100,1.0,Diedit setahun lalu,"Kualitas bintang satu, harga bintang lima. Mana masih ada 'pungutan'. Instansi korup macam ini harus dibongkar sampai ke akar-akarnya. Semua warga negara berhak mendapatkan air bersih. Ini kota, tjuk, bukan pelosok!",,True
39,juni irwanto,https://www.google.com/maps/contrib/102652058684731381857?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU7OmUHPcIP8AXx4B-HXRUbt6erYiJGF8lNMg7Tqpr6fOOfnLly=s120-c-rp-mo-ba3-br100,2.0,3 tahun lalu,"Kenapa ya airnya yg baru saja diganti dari sumber Umbulan sudah baik ( bening , segar , berwarna biru ) sekarang kok balik lagi seperti dulu , coba deh tinjau di area mungkin ada masalah disana , karena kita bayar air PDAM agar mendapat air yg segar , terima kasih",,True
40,Nita tmd,https://www.google.com/maps/contrib/101424551342022801472?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI0W_T1fbNTXPLrzWiC6u_ckg7LBOhqtaWcSCK7UMKn-FTfQQ=s120-c-rp-mo-br100,1.0,2 tahun lalu,PDAM pemakaian wajar. Tagihan bulan ini 629rb. PARAH BANGET. SANGAT TIDAK WAJAR. baru kali ini saya tagihan pdam dalam tempo 1 bulan tembus 629rb,,
40,Princess Dita,https://www.google.com/maps/contrib/109102895133860811209?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX2gwM6n8Urth3hJR4UVDUyxvZ2bAUtSYYxJwKUP3evrTZXjV4=s120-c-rp-mo-br100,1.0,5 tahun lalu,"Masa dari 3minggu lalu airnya mati dan nyala baru malam, emang kita sebagai ibu rumah tangga kagak perlu air apa pak bu? Hampir sebulan lhoo di grand deltasari - wedoro, kesusahan juga kalau ada anak. Bayar ga pernah telat tp airnya telat telat terooosssss!!!",,
40,ikbal Muhammad,https://www.google.com/maps/contrib/115824715328317255051?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKxHg3PF1iBDhzZv1nNzYrfYU2lQ50r-0zwsJogD6cio8NOBQ=s120-c-rp-mo-br100,1.0,setahun lalu,"Delta tirta, Tolong ditagihan tiap bulannya disertakan jumlah kubikasi pemakaian (meteran awal dan meteran akhir).",,True
40,Sri Wahyuningsih,https://www.google.com/maps/contrib/106573780267105766666?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWsZOr1vz3bgYqQ0WTb6GF86sugrVi1BzrW2HZ19qXT_Sav--yG=s120-c-rp-mo-br100,1.0,setahun lalu,Sangat BURUK air sering mati tp tagihan slalu jalan dan melejit😤 hari ini uda sminggu air gk keluar setetespun😩 sbnernya mau nya gmna sih,,
40,Budi Cahyono,https://www.google.com/maps/contrib/111018619484822445422?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWHQesJtKIdVLXVeC4ae9bzVkJTXdnboHdffg0dcpFo8KlgQOIP=s120-c-rp-mo-br100,1.0,2 tahun lalu,"PDAM sidoarjo ruwet , penanganan nya lamban. Saya sudah bayar biaya pasang mulai bln 7 sampek skrang saya tunggu 2 bulan masih blom ada tindak lanjut. Beda jauh penanganan nya sama surabaya... Tolong di perbaiki lagi kinerjanya.",,True
40,Zuella Nana,https://www.google.com/maps/contrib/113092788399897590379?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLVXhkEC_3-3JGVNg5G-W2a6tco_PdpAiQOhYFz_CXwCw1SXQ=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Kenapa dengan PDAM Sidoarjo ini?!?! Airnya sering sekali mati (kadang seharian ga kluar tanpa ada pemberitahuan perbaikan), kluarnya kecil sekali, kadang juga keruh, untuk pembayaran relatif mahal.. 👎👎👎",,True
40,Ndaru Purnomo,https://www.google.com/maps/contrib/105651877922355862137?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXOa7Fc-q5t9mugJdQdXCQZkhyrRyp5ApslhBcCFsoS-kgqXZcabg=s120-c-rp-mo-ba2-br100,1.0,4 tahun lalu,"Pemakaian dari awal September 2020 s/d awal Oktober 2020, tagihannya baru muncul awal November 2020. Artinya, ketika terjadi kebocoran atau masalah yang mengakibatkan tagihan melonjak drastis, maka pelanggan mengetahui SATU BULAN TERLAMBAT. Akhirnya, akan ada DUA KALI tagihan yang melonjak drastis, sebelum pelanggan mulai mengecek dan memperbaiki masalahnya.",,True
40,Awalul Kusnan,https://www.google.com/maps/contrib/105328841268864223077?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJjOOgmMh0c8BG6xmgp07bhF7USAnug3J45S658jyLGOkm9bw=s120-c-rp-mo-br100,1.0,setahun lalu,Sudah 1bulan pdam di tempat saya tepatnya jl.gajah mada depan plaza sidoarjo tidak keluar airnya. Mohon kerjasamanya,,True
40,Yoyok Tri Tjahjono,https://www.google.com/maps/contrib/109532763936030474575?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW4Oh_7XX-1ShtFCryq5-eKMLKcGUPSBaaPmKzkvOiZ1edAihaE=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,Ini PDAM kok bisa berubah rubah padahal pemakaian wajar ..satu 2 bln yg lalu bengkak 2x lipat ..1 bln kemarin normal sekarang bengkak lagi 2x lipat...di struk pembayaran GK ada nomor terakhir kontrol...jdi pelanggan GK bisa koreksi ...tolong PDAM .. kesalahan dari mananya .. apakah dari pihak yg kontrol..????,,True
40,Ahmad Mawardi,https://www.google.com/maps/contrib/106960469974685653066?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVLk1FobJkc-b1poMdiT9mua5Sl-znI1VFQ6BPI8gX5igfC4AIR=s120-c-rp-mo-ba4-br100,1.0,Diedit 2 tahun lalu,"Udah hampir sebulan daftar belum jg dipasang, petugas dihubungi ga ada respon, sampe saya hubungi cs 112, akhirnya dikasih nomor humas  PDAM, tp sama aja responnya kurang baik. Apa harus tambah biaya biar cepet di proses?",,True
41,Wendha Maylonda,https://www.google.com/maps/contrib/110540628874528462651?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU4hHvgy_ZOotwHm4omQv_uj7vm6TtO2bfecrTUjOVLYpIQx3M=s120-c-rp-mo-br100,1.0,setahun lalu,"Kalau ada pilihan tidak pakai bintang mungkin saya pilih tidak pakai bintang
Sdh mahal, kotor, sering mati, mau diteruskan atau tidak ini PDAMnya Sda",,True
41,Ivonie Shosu,https://www.google.com/maps/contrib/101837372277439090000?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXuPKVpEQpwciiKrGh6oLYqPo8GG16RAm_B6fROom7cQX966ZY=s120-c-rp-mo-br100,1.0,setahun lalu,Meteran baru di ganti malah nggak bisa berhenti berputar meskipun kran sudah tertutup semua terus terusan berputar.,,
41,Siti Zulaihah,https://www.google.com/maps/contrib/113021532456519786131?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUFeOogHiOFlbFaDhz718dmDJZtiWv6fEv0b4FbjtDW2Rr_hGkl=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"Air gak keluar kurang lebih 1 bulan, udah telfon pengaduan direspon tapi tidak ada tindakan lapangan, tidak di kroscek kerumah, sangat sangat lambat penanganannya., giliran telat bayar tagihan air aja uda mau d copot sambungannya.",,True
41,Email Keluarga (Meme),https://www.google.com/maps/contrib/100784694940366136197?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKMcO_ZAerPswjrQ8mPIqmSLWIm8M31EKtw1YmyPCDjDhtnOQ=s120-c-rp-mo-ba3-br100,3.0,3 tahun lalu,"Orang nya yg catat daerah bebekan timur Datang nya tidak konsisten ..membuat pelanggan nya kena tagih lebih 🤣 dan tagihan berikut nya kdg kurang tp ditulis 10 kubik ( kyk dikarang sendiri tulisannya alias ga dtg periksa)..
soalny tiap bulan kami target harus 10 kubik / bln
( tiap minggu kami catat dan periksa sendiri)",,True
41,Ronaldo de vries,https://www.google.com/maps/contrib/112273673670625492942?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-fBljEBt8N8SMeQ4DGSwDuuqHrZ2qBBGvWqzW6rwKRMoN-1A=s120-c-rp-mo-ba4-br100,1.0,4 tahun lalu,Kerusakan kran master dekat meteran +- 20 cm yg menyebabkan tagihan membengkak menjadi 500 rb sedang bangunan kosong juga di tagihan ke konsumen  apa ini yang di maksud dengan tagihan buta.....,,True
41,Radian P2T,https://www.google.com/maps/contrib/113419559065149971421?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOKVu0FDlo3UydsIubkKO-3lHaCMk50k_AO23roD6lXXIdUAc=s120-c-rp-mo-ba4-br100,1.0,5 tahun lalu,"Air PDAM di puri surya jaya full kaporit rasanya, warnanya sering keruh dan ada cacing merah kecil2 banyak di air pdam, jarang dipakai karena bagusan air sumur tapi tagihan malah 350rb/bulan apa apaan ini 😡🤬",,True
41,Bayu Listian,https://www.google.com/maps/contrib/115581144833761215713?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKMthmPpfYonXhs17Zrbpbc8xDWAddw9hOQfBg2Nd68fEU9kw=s120-c-rp-mo-br100,1.0,10 bulan lalu,"gak layak bgt kalo rumah air nya jarang keluar,kaya nya rugi beli rumah air aja susah",,True
41,ayunda indoceria,https://www.google.com/maps/contrib/109113875034399551903?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL1OCmI0ujNMGeuxtxKpA2QISTpAoIjaK55BYZS4nYc3iOsRLQ=s120-c-rp-mo-br100,1.0,3 tahun lalu,"Air di kawasan Griya Permata Gedangan mengalir kuecildi siang hari, mengalir lumayan lancar hanya tengah malam sampai jam 2 pagi saja namun saya dikenakan biaya hingga 100.000 keatas..saya dinyatakan menggunakan 10cubic keatas. Lagian air nya kotor banget",,
41,Aini Endel,https://www.google.com/maps/contrib/115332963678374975888?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJgkpn0yxuCBLr9gkLLIKk2cHrpXLbxd_SEofh7ecAU9Agd2A=s120-c-rp-mo-br100,1.0,setahun lalu,"Kebiasaan banget sih mati di jam2 siang mau kerjaa
PDAM gak jelasss . Udh bayar mahal2",,
